name,id,minutes,round,total_points,value,was_home,GW
Emiliano_Mart�nez_542,20478,0,36,0,40,FALSE,36
Eric_Bailly_291,20227,70,36,2,50,TRUE,36
Eric_Dier_361,20297,90,36,2,47,TRUE,36
Erik_Durm_461,20397,90,36,0,44,FALSE,36
Erik_Lamela_363,20299,0,36,0,59,TRUE,36
Ethan_Ampadu_130,20066,0,36,0,44,FALSE,36
Etienne_Capoue_389,20325,90,36,1,48,TRUE,36
Ezequiel_Schelotto_53,19989,0,36,0,38,TRUE,36
Fabian_Delph_269,20205,0,36,0,53,FALSE,36
Fabian_Sch�r_482,20418,90,36,2,46,FALSE,36
Fabio Henrique_Tavares_255,20191,0,36,0,55,TRUE,36
Fabi�n_Balbuena_464,20400,90,36,6,42,FALSE,36
Fabricio_Agosto Ram�rez_474,20410,0,36,0,42,TRUE,36
Federico_Fern�ndez_516,20452,90,36,2,44,FALSE,36
Felipe Anderson_Pereira Gomes_465,20401,90,36,3,69,FALSE,36
Fernando_Llorente_371,20307,24,36,1,51,TRUE,36
Fernando_Luiz Rosa_272,20208,0,36,0,53,FALSE,36
Filip_Benkovic_501,20437,0,36,0,50,TRUE,36
Florent_Hadergjonaj_197,20133,0,36,0,43,FALSE,36
Florian_Lejeune_314,20250,0,36,0,44,FALSE,36
Florin_Andone_66,20002,45,36,0,50,TRUE,36
Floyd_Ayit�_186,20122,1,36,1,42,TRUE,36
Fousseni_Diabat�_232,20168,0,36,0,46,TRUE,36
Francisco_Femen�a Far_383,20319,90,36,1,42,TRUE,36
Fraser_Forster_329,20265,0,36,0,42,TRUE,36
Frederick_Woodman_553,20489,0,36,0,40,FALSE,36
Frederico_Rodrigues de Paula Santos_304,20240,0,36,0,53,TRUE,36
Gabriel Fernando_de Jesus_281,20217,26,36,1,99,FALSE,36
Gary_Cahill_114,20050,0,36,0,50,FALSE,36
Gary_Madine_109,20045,0,36,0,44,FALSE,36
Ga�tan_Bong_51,19987,0,36,0,44,TRUE,36
Georges-K�vin_Nkoudou_497,20433,0,36,0,48,TRUE,36
George_Marsh_612,20548,0,36,0,45,TRUE,36
Georginio_Wijnaldum_252,20188,72,36,3,55,TRUE,36
Gerard_Deulofeu_394,20330,90,36,2,57,TRUE,36
Glenn_Murray_62,19998,90,36,5,62,TRUE,36
Gonzalo_Higua�n_579,20515,90,36,2,90,FALSE,36
Grady_Diangana_539,20475,0,36,0,45,FALSE,36
Granit_Xhaka_17,19953,90,36,2,52,FALSE,36
Greg_Cunninghamm_467,20403,0,36,0,41,FALSE,36
Greg_Halford_97,20033,0,36,0,40,FALSE,36
Guido_Carrillo_350,20286,0,36,0,55,TRUE,36
Gylfi_Sigurdsson_172,20108,85,36,3,73,FALSE,36
Hamza_Choudhury_230,20166,78,36,3,43,TRUE,36
Harry_Arter_33,19969,0,36,0,49,FALSE,36
Harry_Kane_372,20308,0,36,0,126,TRUE,36
Harry_Maguire_220,20156,90,36,6,54,TRUE,36
Harry_Winks_368,20304,0,36,0,55,TRUE,36
Harvey_Barnes_571,20507,45,36,1,55,TRUE,36
Harvey_Elliott_610,20546,0,36,0,40,TRUE,36
Henrikh_Mkhitaryan_18,19954,72,36,2,67,FALSE,36
Heung-Min_Son_367,20303,90,36,2,89,TRUE,36
Heurelho_Gomes_373,20309,0,36,0,42,TRUE,36
Hugo_Lloris_351,20287,90,36,4,54,TRUE,36
H�vard_Nordtveit_593,20529,0,36,0,45,TRUE,36
H�ctor_Beller�n_4,19940,0,36,0,53,FALSE,36
H�lder_Costa_435,20371,0,36,0,46,FALSE,36
Ibrahima_Ciss�_521,20457,0,36,0,43,TRUE,36
Idrissa_Gueye_168,20104,90,36,3,47,FALSE,36
Ilkay_G�ndogan_274,20210,90,36,2,55,FALSE,36
Isaac_Hayden_323,20259,90,36,3,43,FALSE,36
Isaac_Mbenza_514,20450,86,36,2,59,FALSE,36
Isaac_Success Ajayi_524,20460,8,36,0,45,TRUE,36
Issa_Diop_409,20345,90,36,9,42,FALSE,36
Ivan_Cavaleiro_434,20370,3,36,1,52,FALSE,36
Jack_Cork_82,20018,90,36,2,46,TRUE,36
Jack_Simpson_32,19968,90,36,1,39,FALSE,36
Jack_Stephens_333,20269,90,36,1,42,TRUE,36
Jack_Wilshere_447,20383,0,36,0,48,FALSE,36
Jacob_Murphy_321,20257,0,36,0,47,FALSE,36
Jairo_Riedewald_144,20080,0,36,0,43,TRUE,36
Jamaal_Lascelles_312,20248,0,36,0,47,FALSE,36
James_Garner_602,20538,0,36,0,45,TRUE,36
James_Maddison_233,20169,90,36,6,67,TRUE,36
James_McArthur_147,20083,90,36,3,48,TRUE,36
James_McCarthy_166,20102,0,36,0,44,FALSE,36
James_Milner_254,20190,0,36,0,56,TRUE,36
James_Tarkowski_72,20008,90,36,2,47,TRUE,36
James_Tomkins_138,20074,0,36,0,43,TRUE,36
James_Ward-Prowse_338,20274,90,36,9,51,TRUE,36
Jamie_Sterry_530,20466,0,36,0,40,FALSE,36
Jamie_Vardy_234,20170,90,36,13,90,TRUE,36
Jannik_Vestergaard_463,20399,0,36,0,46,TRUE,36
Jan_Bednarek_335,20271,90,36,1,40,TRUE,36
Jan_Vertonghen_355,20291,0,36,0,59,TRUE,36
Jaroslaw_Jach_442,20378,0,36,0,40,TRUE,36
Jason_Puncheon_146,20082,0,36,0,42,FALSE,36
Jason_Steele_439,20375,0,36,0,39,TRUE,36
Javier_Hern�ndez Balc�zar_419,20355,0,36,0,61,FALSE,36
Javier_Manquillo_315,20251,90,36,2,43,FALSE,36
Jean Michael_Seri_456,20392,0,36,0,49,TRUE,36
Jefferson_Lerma_494,20430,90,36,2,45,FALSE,36
Jeffrey_Schlupp_141,20077,0,36,0,44,TRUE,36
Jeff_Hendrick_78,20014,75,36,2,52,TRUE,36
Jermain_Defoe_46,19982,0,36,0,56,FALSE,36
Jerome_Sinclair_398,20334,0,36,0,44,TRUE,36
Jesse_Lingard_300,20236,0,36,0,67,TRUE,36
Joel_Coleman_598,20534,0,36,0,40,FALSE,36
Joel_Matip_243,20179,0,36,0,49,TRUE,36
Joel_Ward_441,20377,0,36,0,43,TRUE,36
Joe_Bennett_94,20030,90,36,2,44,FALSE,36
Joe_Bryan_510,20446,90,36,6,48,TRUE,36
Joe_Hart_490,20426,0,36,0,42,TRUE,36
Joe_Powell_547,20483,0,36,0,45,FALSE,36
Joe_Ralls_98,20034,0,36,0,46,FALSE,36
Joe_Tupper_576,20512,0,36,0,40,TRUE,36
Johann Berg_Gudmundsson_76,20012,14,36,1,55,TRUE,36
John_Ruddy_421,20357,0,36,0,42,FALSE,36
John_Stones_262,20198,7,36,1,52,FALSE,36
Jon Gorenc_Stankovic_522,20458,80,36,0,39,FALSE,36
Jonas_L�ssl_191,20127,90,36,0,44,FALSE,36
Jonathan_Castro Otto_483,20419,90,36,2,43,FALSE,36
Jonathan_Hogg_201,20137,90,36,2,44,FALSE,36
Jonathan_Walters_81,20017,0,36,0,47,TRUE,36
Jonjoe_Kenny_161,20097,0,36,0,42,FALSE,36
Jonjo_Shelvey_318,20254,73,36,3,53,FALSE,36
Jonny_Evans_222,20158,90,36,6,48,TRUE,36
Jordan_Ayew_505,20441,0,36,0,57,TRUE,36
Jordan_Henderson_249,20185,90,36,6,53,TRUE,36
Jordan_Hugill_420,20356,0,36,0,50,FALSE,36
Jordan_Pickford_154,20090,90,36,6,49,FALSE,36
Jordon_Ibe_38,19974,0,36,0,50,FALSE,36
Jorge Luiz_Frello Filho_459,20395,90,36,2,46,FALSE,36
Jose Luis_Mato Sanmart�n_327,20263,0,36,0,47,FALSE,36
Joseph_Gomez_242,20178,2,36,1,48,TRUE,36
Joseph_Willock_566,20502,0,36,0,45,FALSE,36
Joshua_King_45,19981,90,36,2,65,FALSE,36
Joshua_Sims_342,20278,0,36,0,44,TRUE,36
Josh_Benson_583,20519,0,36,0,45,TRUE,36
Josh_Knight_558,20494,0,36,0,40,TRUE,36
Josh_Murphy_106,20042,0,36,0,48,FALSE,36
Jos� Diogo_Dalot Teixeira_294,20230,0,36,0,53,TRUE,36
Jos� Heriberto_Izquierdo Mena_61,19997,65,36,2,59,TRUE,36
Jos�_Holebas_378,20314,90,36,0,48,TRUE,36
Jo�o Filipe Iria_Santos Moutinho_475,20411,90,36,1,52,FALSE,36
Juan_Foyth_549,20485,90,36,3,50,TRUE,36
Juan_Mata_297,20233,80,36,9,61,TRUE,36
Julian_Speroni_136,20072,0,36,0,39,TRUE,36
Juninho_Bacuna_208,20144,90,36,2,42,FALSE,36
Junior_Stanislas_36,19972,0,36,0,60,FALSE,36
J�rgen_Locadia_65,20001,0,36,0,53,TRUE,36
Kadeem_Harris_535,20471,0,36,0,45,FALSE,36
Karlan_Grant_585,20521,90,36,2,50,FALSE,36
Karl_Darlow_308,20244,0,36,0,44,FALSE,36
Kasper_Schmeichel_213,20149,90,36,6,50,TRUE,36
Kayne_Ramsay_565,20501,0,36,0,40,TRUE,36
Kazaiah_Sterling_578,20514,0,36,0,45,TRUE,36
Kelechi_Iheanacho_236,20172,0,36,0,57,TRUE,36
Kenneth_Zohore_107,20043,0,36,0,46,FALSE,36
Ken_Sema_446,20382,0,36,0,46,TRUE,36
Kepa_Arrizabalaga_498,20434,90,36,3,54,FALSE,36
Kevin_De Bruyne_273,20209,0,36,0,97,FALSE,36
Kevin_Long_73,20009,0,36,0,41,TRUE,36
Kevin_McDonald_183,20119,0,36,0,42,TRUE,36
Kevin_Mirallas_469,20405,0,36,0,55,FALSE,36
Kieran_Dowell_528,20464,0,36,0,45,FALSE,36
Kieran_Trippier_357,20293,0,36,0,60,TRUE,36
Konstantinos_Mavropanos_10,19946,0,36,0,47,FALSE,36
Kortney_Hause_525,20461,0,36,0,40,FALSE,36
Kurt_Zouma_526,20462,90,36,7,50,FALSE,36
Kyle_Taylor_600,20536,0,36,0,45,FALSE,36
Kyle_Walker-Peters_358,20294,0,36,0,42,TRUE,36
Kyle_Walker_265,20201,90,36,9,64,FALSE,36
Laurent_Depoitre_210,20146,0,36,0,51,FALSE,36
Laurent_Koscielny_3,19939,45,36,0,54,FALSE,36
Lazar_Markovic_594,20530,0,36,0,47,TRUE,36
Leander_Dendoncker_519,20455,90,36,2,43,FALSE,36
Leandro_Bacuna_589,20525,90,36,2,43,FALSE,36
Lee_Grant_520,20456,0,36,0,48,TRUE,36
Lee_Peltier_95,20031,90,36,2,39,FALSE,36
Leighton_Baines_156,20092,0,36,0,50,FALSE,36
Leon_Balogun_54,19990,0,36,0,42,TRUE,36
Leroy_San�_275,20211,63,36,3,93,FALSE,36
Lewis_Cook_39,19975,0,36,0,46,FALSE,36
Lewis_Dunk_48,19984,90,36,2,44,TRUE,36
Loris_Karius_238,20174,0,36,0,49,TRUE,36
Lo�c_Damour_104,20040,0,36,0,43,FALSE,36
Lucas_Digne_484,20420,90,36,8,53,FALSE,36
Lucas_Perri_584,20520,0,36,0,40,TRUE,36
Lucas_P�rez_502,20438,10,36,1,62,FALSE,36
Lucas_Rodrigues Moura da Silva_370,20306,65,36,3,68,TRUE,36
Lucas_Torreira_450,20386,90,36,2,47,FALSE,36
Luciano_Vietto_513,20449,0,36,0,53,TRUE,36
Lukasz_Fabianski_400,20336,90,36,9,47,FALSE,36
Luka_Milivojevic_150,20086,90,36,2,64,TRUE,36
Luke_Amos_523,20459,0,36,0,43,TRUE,36
Luke_Shaw_286,20222,90,36,8,50,TRUE,36
Lys_Mousset_44,19980,0,36,0,49,FALSE,36
Maarten_Stekelenburg_155,20091,0,36,0,39,FALSE,36
Mamadou_Sakho_143,20079,0,36,0,49,TRUE,36
Manolo_Gabbiadini_349,20285,0,36,0,56,TRUE,36
Manuel_Lanzini_414,20350,0,36,0,64,FALSE,36
Marcos_Alonso_115,20051,90,36,10,63,FALSE,36
Marcos_Rojo_287,20223,19,36,0,49,TRUE,36
Marcus_Bettinelli_178,20114,0,36,0,42,TRUE,36
Marcus_Rashford_305,20241,64,36,2,74,TRUE,36
Marc_Albrighton_224,20160,85,36,3,51,TRUE,36
Marc_Navarro_385,20321,0,36,0,42,TRUE,36
Marc_Pugh_34,19970,0,36,0,43,FALSE,36
Mario_Lemina_344,20280,0,36,0,47,TRUE,36
Marko_Arnautovic_417,20353,79,36,5,67,FALSE,36
Markus_Suttner_52,19988,0,36,0,38,TRUE,36
Mark_Noble_411,20347,84,36,3,48,FALSE,36
Marouane_Fellaini_298,20234,0,36,0,48,TRUE,36
Martin_Dubravka_309,20245,90,36,2,50,FALSE,36
Martin_Kelly_140,20076,90,36,6,39,TRUE,36
Mart�n_Montoya_503,20439,0,36,0,43,TRUE,36
Marvin_Zeegelaar_384,20320,0,36,0,42,TRUE,36
Mason_Greenwood_608,20544,0,36,0,45,TRUE,36
Mason_Holgate_160,20096,0,36,0,43,FALSE,36
Matej_Vydra_495,20431,18,36,1,56,TRUE,36
Mateo_Kovacic_499,20435,75,36,1,57,FALSE,36
Mathew_Ryan_47,19983,90,36,2,44,TRUE,36
Mathias_Jorgensen_195,20131,0,36,0,44,FALSE,36
Matteo_Darmian_289,20225,0,36,0,46,TRUE,36
Matteo_Guendouzi_451,20387,17,36,1,44,FALSE,36
Matthew_Connolly_93,20029,0,36,0,38,FALSE,36
Matthew_Daly_606,20542,0,36,0,45,FALSE,36
Matthew_Lowton_69,20005,90,36,1,46,TRUE,36
Matty_James_229,20165,0,36,0,44,TRUE,36
Matt_Doherty_425,20361,90,36,2,53,FALSE,36
Matt_Ritchie_317,20253,90,36,1,58,FALSE,36
Matt_Targett_479,20415,45,36,7,42,TRUE,36
Maxime_Le Marchand_455,20391,90,36,6,42,TRUE,36
Max_Kilman_567,20503,0,36,0,40,FALSE,36
Max_Meyer_486,20422,71,36,3,55,TRUE,36
Max_Sanders_572,20508,0,36,0,45,TRUE,36
Maya_Yoshida_331,20267,0,36,0,41,TRUE,36
Mesut_�zil_13,19949,0,36,0,79,FALSE,36
Michael_Keane_162,20098,90,36,7,48,FALSE,36
Michael_Obafemi_550,20486,0,36,0,50,TRUE,36
Michail_Antonio_415,20351,90,36,8,68,FALSE,36
Michel_Vorm_352,20288,0,36,0,47,TRUE,36
Michy_Batshuayi_592,20528,0,36,0,63,TRUE,36
Miguel_Almir�n_587,20523,0,36,0,60,FALSE,36
Miguel_Britos_379,20315,0,36,0,43,TRUE,36
Mikel_Merino_322,20258,0,36,0,50,FALSE,36
Mohamed_Diam�_319,20255,0,36,0,48,FALSE,36
Mohamed_Elneny_16,19952,0,36,0,42,FALSE,36
Mohamed_Elyounoussi_346,20282,0,36,0,60,TRUE,36
Mohamed_Salah_253,20189,90,36,19,132,TRUE,36
Morgan_Gibbs-White_448,20384,1,36,1,43,FALSE,36
Morgan_Schneiderlin_167,20103,90,36,3,42,FALSE,36
Mousa_Demb�l�_362,20298,0,36,0,49,TRUE,36
Moussa_Sissoko_369,20305,0,36,0,49,TRUE,36
N'Golo_Kant�_126,20062,90,36,2,50,FALSE,36
Naby_Keita_256,20192,90,36,8,71,TRUE,36
Nacho_Monreal_5,19941,0,36,0,54,FALSE,36
Nahki_Wells_86,20022,0,36,0,45,TRUE,36
Nampalys_Mendy_527,20463,11,36,1,44,TRUE,36
Nathaniel_Chalobah_387,20323,0,36,0,44,TRUE,36
Nathaniel_Clyne_241,20177,71,36,1,44,FALSE,36
Nathaniel_Mendez-Laing_100,20036,90,36,2,48,FALSE,36
Nathan_Ak�_31,19967,90,36,1,51,FALSE,36
Nathan_Holland_611,20547,0,36,0,40,FALSE,36
Nathan_Redmond_343,20279,90,36,5,54,TRUE,36
Neeskens_Kebano_187,20123,0,36,0,43,TRUE,36
Neil_Etheridge_88,20024,90,36,2,46,FALSE,36
Nemanja_Matic_296,20232,90,36,2,50,TRUE,36
Nick_Pope_68,20004,0,36,0,48,TRUE,36
Nicol�s_Otamendi_264,20200,1,36,1,60,FALSE,36
Nikola_Vlasic_173,20109,0,36,0,50,FALSE,36
Nnamdi_Ofoborh_613,20549,0,36,0,45,FALSE,36
Oleksandr_Zinchenko_279,20215,90,36,3,47,FALSE,36
Oliver_Skipp_540,20476,0,36,0,45,TRUE,36
Olivier_Giroud_133,20069,0,36,0,77,FALSE,36
Omar_Bogle_108,20044,0,36,0,45,FALSE,36
Oriol_Romeu Vidal_339,20275,45,36,0,42,TRUE,36
Oumar_Niasse_176,20112,60,36,2,50,FALSE,36
Pablo_Zabaleta_405,20341,0,36,0,43,FALSE,36
Pape_Souar�_443,20379,0,36,0,42,TRUE,36
Pascal_Gro�_59,19995,90,36,10,67,TRUE,36
Patrick_van Aanholt_142,20078,90,36,7,55,TRUE,36
Paulo_Gazzaniga_536,20472,0,36,0,45,TRUE,36
Paul_Dummett_313,20249,90,36,1,44,FALSE,36
Paul_Pogba_302,20238,90,36,2,86,TRUE,36
Pedro_Obiang_413,20349,13,36,1,42,FALSE,36
Pedro_Rodr�guez Ledesma_125,20061,6,36,1,62,FALSE,36
Peter_Crouch_590,20526,0,36,0,44,TRUE,36
Petr_Cech_1,19937,0,36,0,47,FALSE,36
Philippe_Sandler_604,20540,0,36,0,40,FALSE,36
Philip_Billing_202,20138,0,36,0,45,FALSE,36
Phil_Bardsley_75,20011,0,36,0,42,TRUE,36
Phil_Foden_277,20213,0,36,0,45,FALSE,36
Phil_Jagielka_158,20094,0,36,0,43,FALSE,36
Phil_Jones_285,20221,0,36,0,51,TRUE,36
Pierre-Emerick_Aubameyang_23,19959,90,36,2,109,FALSE,36
Pierre-Emile_H�jbjerg_340,20276,90,36,6,44,TRUE,36
Pontus_Dahlberg_374,20310,0,36,0,43,TRUE,36
Rachid_Ghezzal_492,20428,0,36,0,50,TRUE,36
Rafael_Camacho_557,20493,0,36,0,50,TRUE,36
Rafa_Mir_449,20385,0,36,0,45,FALSE,36
Ragnar_Klavan_244,20180,0,36,0,44,TRUE,36
Raheem_Sterling_270,20206,90,36,3,116,FALSE,36
Rajiv_van La Parra_200,20136,0,36,0,46,FALSE,36
Ramadan_Sobhi_207,20143,0,36,0,47,FALSE,36
Ra�l_Jim�nez_437,20373,86,36,7,69,FALSE,36
Reece_Oxford_407,20343,0,36,0,42,FALSE,36
Reiss_Nelson_19,19955,0,36,0,44,FALSE,36
Rhys_Healey_573,20509,18,36,1,45,FALSE,36
Ricardo Domingos_Barbosa Pereira_221,20157,90,36,10,54,TRUE,36
Richarlison_de Andrade_393,20329,90,36,3,64,FALSE,36
Riyad_Mahrez_223,20159,0,36,0,82,FALSE,36
Robbie_Brady_79,20015,0,36,0,54,TRUE,36
Robert Kenedy_Nunes do Nascimento_458,20394,57,36,1,47,FALSE,36
Roberto_Firmino_257,20193,0,36,0,94,TRUE,36
Roberto_Pereyra_391,20327,90,36,2,59,TRUE,36
Robert_Elliot_307,20243,0,36,0,43,FALSE,36
Robert_Snodgrass_489,20425,76,36,2,50,FALSE,36
Rob_Holding_6,19942,0,36,0,43,FALSE,36
Roderick Jefferson_Gon�alves Miranda_429,20365,0,36,0,40,FALSE,36
Romain_Sa�ss_426,20362,0,36,0,42,FALSE,36
Romelu_Lukaku_306,20242,90,36,2,108,TRUE,36
Ross_Barkley_127,20063,0,36,0,50,FALSE,36
Ruben_Loftus-Cheek_132,20068,14,36,1,52,FALSE,36
Rui Pedro_da Rocha Fonte_188,20124,0,36,0,44,TRUE,36
Rui Pedro_dos Santos Patr�cio_454,20390,90,36,2,45,FALSE,36
Ryan John_Giles_555,20491,0,36,0,45,FALSE,36
Ryan_Babel_575,20511,88,36,9,55,TRUE,36
Ryan_Bennett_427,20363,90,36,2,41,FALSE,36
Ryan_Bertrand_330,20266,90,36,1,48,TRUE,36
Ryan_Fraser_40,19976,67,36,5,63,FALSE,36
Ryan_Fredericks_408,20344,90,36,5,45,FALSE,36
Ryan_Schofield_533,20469,0,36,0,40,FALSE,36
Ryan_Sessegnon_184,20120,84,36,3,60,TRUE,36
R�ben Diogo_da Silva Neves_433,20369,90,36,6,49,FALSE,36
R�ben Gon�alo_Silva Nascimento Vinagre_431,20367,0,36,0,43,FALSE,36
Sadio_Man�_251,20187,90,36,13,101,TRUE,36
Salom�n_Rond�n_493,20429,90,36,5,59,FALSE,36
Samir_Nasri_569,20505,0,36,0,49,FALSE,36
Sam_Baldock_64,20000,0,36,0,45,TRUE,36
Sam_Byram_404,20340,0,36,0,45,FALSE,36
Sam_Gallagher_574,20510,0,36,0,45,TRUE,36
Sam_McQueen_334,20270,0,36,0,40,TRUE,36
Sam_Surridge_599,20535,0,36,0,45,FALSE,36
Sam_Vokes_84,20020,0,36,0,53,TRUE,36
Sam_Woods_609,20545,0,36,0,40,TRUE,36
Sandro_Ram�rez_470,20406,0,36,0,54,FALSE,36
Scott_Dann_139,20075,90,36,6,44,TRUE,36
Scott_Malone_196,20132,0,36,0,40,FALSE,36
Scott_McTominay_303,20239,9,36,1,42,TRUE,36
Sead_Kolasinac_8,19944,90,36,1,50,FALSE,36
Seamus_Coleman_157,20093,90,36,6,52,FALSE,36
Sean_Longstaff_531,20467,0,36,0,45,FALSE,36
Sean_Morrison_90,20026,90,36,2,47,FALSE,36
Sebastian_Pr�dl_377,20313,0,36,0,42,TRUE,36
Serge_Aurier_360,20296,0,36,0,57,TRUE,36
Sergio_Ag�ero_280,20216,82,36,9,118,FALSE,36
Sergio_Rico_509,20445,90,36,11,44,TRUE,36
Sergio_Romero_283,20219,0,36,0,49,TRUE,36
Shane_Duffy_49,19985,90,36,2,48,TRUE,36
Shane_Long_347,20283,87,36,5,46,TRUE,36
Shinji_Okazaki_235,20171,0,36,0,52,TRUE,36
Shkodran_Mustafi_7,19943,90,36,1,54,FALSE,36
Simon_Francis_26,19962,0,36,0,43,FALSE,36
Simon_Mignolet_237,20173,0,36,0,47,TRUE,36
Sofiane_Boufal_341,20277,0,36,0,55,TRUE,36
Sokratis_Papastathopoulos_12,19948,90,36,0,51,FALSE,36
Solomon_March_58,19994,45,36,1,47,TRUE,36
Sol_Bamba_91,20027,0,36,0,44,FALSE,36
Stefano_Okaka_397,20333,0,36,0,50,TRUE,36
Stefan_Johansen_185,20121,0,36,0,50,TRUE,36
Stephan_Lichtsteiner_11,19947,0,36,0,45,FALSE,36
Stephen_Ward_71,20007,0,36,0,47,TRUE,36
Steven_Davis_337,20273,0,36,0,46,TRUE,36
Steven_Defour_77,20013,0,36,0,53,TRUE,36
Steve_Cook_27,19963,90,36,1,43,FALSE,36
Steve_Mounie_211,20147,64,36,2,58,FALSE,36
Stuart_Armstrong_345,20281,9,36,1,51,TRUE,36
Sullay_Kaikai_477,20413,0,36,0,43,TRUE,36
Sung-yueng_Ki_324,20260,17,36,1,47,FALSE,36
Tahith_Chong_603,20539,0,36,0,45,TRUE,36
Tammy_Abraham_496,20432,0,36,0,54,FALSE,36
Terence_Kongolo_198,20134,90,36,0,43,FALSE,36
Theo_Walcott_164,20100,4,36,1,59,FALSE,36
Thibaut_Courtois_111,20047,0,36,0,55,FALSE,36
Tiemou�_Bakayoko_129,20065,0,36,0,49,FALSE,36
Timothy_Eyoma_561,20497,0,36,0,40,TRUE,36
Timothy_Fosu-Mensah_511,20447,0,36,0,45,TRUE,36
Tim_Ream_180,20116,90,36,6,42,TRUE,36
Toby_Alderweireld_353,20289,90,36,2,60,TRUE,36
Tomer_Hemed_63,19999,0,36,0,49,TRUE,36
Tommy_Smith_194,20130,90,36,0,44,FALSE,36
Tom_Cairney_182,20118,90,36,3,46,TRUE,36
Tom_Cleverley_388,20324,0,36,0,50,TRUE,36
Tom_Davies_169,20105,0,36,0,50,FALSE,36
Tom_Heaton_67,20003,90,36,3,48,TRUE,36
Tom_Ince_203,20139,0,36,0,50,FALSE,36
Trent_Alexander-Arnold_245,20181,87,36,10,56,TRUE,36
Troy_Deeney_396,20332,0,36,0,58,TRUE,36
Tyias_Browning_532,20468,0,36,0,40,FALSE,36
Tyreke_Johnson_562,20498,0,36,0,45,TRUE,36
Tyrone_Mings_30,19966,0,36,0,42,FALSE,36
Vicente_Guaita_137,20073,90,36,8,42,TRUE,36
Vicente_Iborra_228,20164,0,36,0,47,TRUE,36
Victor_Lindel�f_292,20228,90,36,2,49,TRUE,36
Victor_Moses_117,20053,0,36,0,55,FALSE,36
Victor_Wanyama_366,20302,5,36,1,49,TRUE,36
Viktor_Gyokeres_551,20487,0,36,0,45,TRUE,36
Vincent_Janssen_614,20550,13,36,1,45,TRUE,36
Vincent_Kompany_263,20199,90,36,6,52,FALSE,36
Virgil_van Dijk_246,20182,90,36,6,67,TRUE,36
V�ctor_Camarasa_504,20440,71,36,3,44,FALSE,36
Wayne_Hennessey_135,20071,0,36,0,44,TRUE,36
Wesley_Hoedt_336,20272,0,36,0,42,TRUE,36
Wes_Morgan_215,20151,0,36,0,46,TRUE,36
Wilfred_Ndidi_227,20163,45,36,0,49,TRUE,36
Wilfried_Zaha_151,20087,90,36,2,68,TRUE,36
Willian_Borges Da Silva_124,20060,83,36,1,71,FALSE,36
Willy_Boly_423,20359,90,36,2,47,FALSE,36
Willy_Caballero_112,20048,0,36,0,47,FALSE,36
Will_Hughes_392,20328,73,36,2,49,TRUE,36
Will_Norris_422,20358,0,36,0,39,FALSE,36
Winston_Reid_401,20337,0,36,0,44,FALSE,36
Xherdan_Shaqiri_462,20398,17,36,1,68,TRUE,36
Yannick_Bolasie_165,20101,0,36,0,58,FALSE,36
Yan_Valery_556,20492,90,36,4,41,TRUE,36
Yerry_Mina_506,20442,0,36,0,54,FALSE,36
Yohan_Benalouane_218,20154,0,36,0,39,TRUE,36
Yoshinori_Muto_488,20424,9,36,0,56,FALSE,36
Younes_Kaboul_375,20311,0,36,0,42,TRUE,36
Youri_Tielemans_591,20527,90,36,9,61,TRUE,36
Yves_Bissouma_466,20402,41,36,0,46,TRUE,36
Zech_Medley_546,20482,0,36,0,40,FALSE,36
Zeze Steven_Sessegnon_541,20477,0,36,0,40,TRUE,36
�lvaro_Morata_134,20070,0,36,0,84,FALSE,36
�aglar_S�y�nc�_515,20451,0,36,0,48,TRUE,36
Aaron_Cresswell_402,20953,0,37,0,50,TRUE,37
Aaron_Lennon_83,20634,0,37,0,49,FALSE,37
Aaron_Mooy_199,20750,90,37,2,50,TRUE,37
Aaron_Ramsey_14,20565,0,37,0,71,TRUE,37
Aaron_Rowe_607,21158,0,37,0,45,TRUE,37
Aaron_Wan-Bissaka_145,20696,90,37,1,46,FALSE,37
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,21115,0,37,0,40,FALSE,37
Abdelhamid_Sabiri_205,20756,0,37,0,43,TRUE,37
Abdoulaye_Doucour�_390,20941,90,37,1,59,FALSE,37
Aboubakar_Kamara_189,20740,0,37,0,45,FALSE,37
Adalberto_Pe�aranda_554,21105,0,37,0,50,FALSE,37
Adama_Diakhaby_471,21022,1,37,1,45,TRUE,37
Adama_Traor�_500,21051,0,37,0,51,TRUE,37
Adam_Lallana_250,20801,0,37,0,69,FALSE,37
Adam_Masina_386,20937,0,37,0,43,FALSE,37
Adam_Smith_29,20580,90,37,6,43,TRUE,37
Ademola_Lookman_170,20721,17,37,1,49,TRUE,37
Adrian_Mariappa_382,20933,90,37,1,42,FALSE,37
Adrien Sebastian_Perruchet Silva_231,20782,0,37,0,47,FALSE,37
Adri�n_San Miguel del Castillo_399,20950,0,37,0,42,TRUE,37
